userid,date,ticker,name,percent
53,2017-08-09,460002,460002,7.31087E-17
53,2017-08-09,202302,202302,0.29
54,2017-07-01,040018,040018,0
54,2017-07-01,070012,070012,0.736141441
54,2017-07-01,110022,110022,0
54,2017-07-01,110030,110030,5.58889E-16
54,2017-07-01,160121,160121,0.083858559
54,2017-07-01,270023,270023,0
54,2017-07-01,202302,202302,0.18
54,2017-08-09,020023,020023,0
54,2017-08-09,040020,040020,8.01602E-17
54,2017-08-09,050024,050024,0.82
54,2017-08-09,110022,110022,0
54,2017-08-09,110025,110025,0
54,2017-08-09,460002,460002,8.44354E-17
54,2017-08-09,202302,202302,0.18
55,2017-07-01,040018,040018,0
55,2017-07-01,070012,070012,0.745118775
55,2017-07-01,110022,110022,0
55,2017-07-01,110030,110030,5.65705E-16
55,2017-07-01,160121,160121,0.084881225
55,2017-07-01,270023,270023,0
55,2017-07-01,202302,202302,0.17
55,2017-08-09,020023,020023,0
55,2017-08-09,040020,040020,8.11377E-17
55,2017-08-09,050024,050024,0.83
55,2017-08-09,110022,110022,0
55,2017-08-09,110025,110025,0
55,2017-08-09,460002,460002,8.54651E-17
55,2017-08-09,202302,202302,0.17
56,2017-07-01,040018,040018,0
56,2017-07-01,070012,070012,0.421934728
56,2017-07-01,110022,110022,0
56,2017-07-01,110030,110030,3.20339E-16
56,2017-07-01,160121,160121,0.048065272
56,2017-07-01,270023,270023,0
56,2017-07-01,202302,202302,0.53
56,2017-08-09,020023,020023,0
56,2017-08-09,040020,040020,4.59455E-17
56,2017-08-09,050024,050024,0.47
56,2017-08-09,110022,110022,0
56,2017-08-09,110025,110025,0
56,2017-08-09,460002,460002,4.83959E-17
56,2017-08-09,202302,202302,0.53
57,2017-07-01,040018,040018,0
57,2017-07-01,070012,070012,0.457844067
57,2017-07-01,110022,110022,0
57,2017-07-01,110030,110030,3.47602E-16
57,2017-07-01,160121,160121,0.052155933
57,2017-07-01,270023,270023,0
57,2017-07-01,202302,202302,0.49
57,2017-08-09,020023,020023,0
57,2017-08-09,040020,040020,4.98557E-17
57,2017-08-09,050024,050024,0.51
57,2017-08-09,110022,110022,0
57,2017-08-09,110025,110025,0
57,2017-08-09,460002,460002,5.25147E-17
57,2017-08-09,202302,202302,0.49
58,2017-07-01,040018,040018,0
58,2017-07-01,070012,070012,0.745118775
58,2017-07-01,110022,110022,0
58,2017-07-01,110030,110030,5.65705E-16
58,2017-07-01,160121,160121,0.084881225
58,2017-07-01,270023,270023,0
58,2017-07-01,202302,202302,0.17
58,2017-08-09,020023,020023,0
58,2017-08-09,040020,040020,8.11377E-17
58,2017-08-09,050024,050024,0.83
58,2017-08-09,110022,110022,0
58,2017-08-09,110025,110025,0
58,2017-08-09,460002,460002,8.54651E-17
58,2017-08-09,202302,202302,0.17
59,2017-07-01,040018,040018,0
59,2017-07-01,070012,070012,0.745118775
59,2017-07-01,110022,110022,0
59,2017-07-01,110030,110030,5.65705E-16
59,2017-07-01,160121,160121,0.084881225
59,2017-07-01,270023,270023,0
59,2017-07-01,202302,202302,0.17
59,2017-08-09,020023,020023,0
59,2017-08-09,040020,040020,8.11377E-17
59,2017-08-09,050024,050024,0.83
59,2017-08-09,110022,110022,0
59,2017-08-09,110025,110025,0
59,2017-08-09,460002,460002,8.54651E-17
59,2017-08-09,202302,202302,0.17
60,2017-07-01,040018,040018,0
60,2017-07-01,070012,070012,0.305229378
60,2017-07-01,110022,110022,0
60,2017-07-01,110030,110030,2.31734E-16
60,2017-07-01,160121,160121,0.034770622
60,2017-07-01,270023,270023,0
60,2017-07-01,202302,202302,0.66
60,2017-08-09,020023,020023,0
60,2017-08-09,040020,040020,3.32371E-17
60,2017-08-09,050024,050024,0.34
60,2017-08-09,110022,110022,0
60,2017-08-09,110025,110025,0
60,2017-08-09,460002,460002,3.50098E-17
60,2017-08-09,202302,202302,0.66
61,2017-07-01,040018,040018,0
61,2017-07-01,070012,070012,0.350116051
61,2017-07-01,110022,110022,0
61,2017-07-01,110030,110030,2.65813E-16
61,2017-07-01,160121,160121,0.039883949
61,2017-07-01,270023,270023,0
61,2017-07-01,202302,202302,0.61
61,2017-08-09,020023,020023,0
61,2017-08-09,040020,040020,3.8125E-17
61,2017-08-09,050024,050024,0.39
61,2017-08-09,110022,110022,0
61,2017-08-09,110025,110025,0
61,2017-08-09,460002,460002,4.01583E-17
61,2017-08-09,202302,202302,0.61
62,2017-07-01,040018,040018,0
62,2017-07-01,070012,070012,0.350116051
62,2017-07-01,110022,110022,0
62,2017-07-01,110030,110030,2.65813E-16
62,2017-07-01,160121,160121,0.039883949
62,2017-07-01,270023,270023,0
62,2017-07-01,202302,202302,0.61
62,2017-08-09,020023,020023,0
62,2017-08-09,040020,040020,3.8125E-17
62,2017-08-09,050024,050024,0.39
62,2017-08-09,110022,110022,0
62,2017-08-09,110025,110025,0
62,2017-08-09,460002,460002,4.01583E-17
62,2017-08-09,202302,202302,0.61
63,2017-07-01,040018,040018,0
63,2017-07-01,070012,070012,0.781028114
63,2017-07-01,110022,110022,0
63,2017-07-01,110030,110030,5.92968E-16
63,2017-07-01,160121,160121,0.088971886
63,2017-07-01,270023,270023,0
63,2017-07-01,202302,202302,0.13
63,2017-08-09,020023,020023,0
63,2017-08-09,040020,040020,8.5048E-17
63,2017-08-09,050024,050024,0.87
63,2017-08-09,110022,110022,0
63,2017-08-09,110025,110025,0
63,2017-08-09,460002,460002,8.95839E-17
63,2017-08-09,202302,202302,0.13
64,2017-07-01,040018,040018,0
64,2017-07-01,070012,070012,0.727164106
64,2017-07-01,110022,110022,0
64,2017-07-01,110030,110030,5.52073E-16
64,2017-07-01,160121,160121,0.082835894
64,2017-07-01,270023,270023,0
64,2017-07-01,202302,202302,0.19
64,2017-08-09,020023,020023,0
64,2017-08-09,040020,040020,7.91826E-17
64,2017-08-09,050024,050024,0.81
64,2017-08-09,110022,110022,0
64,2017-08-09,110025,110025,0
64,2017-08-09,460002,460002,8.34057E-17
64,2017-08-09,202302,202302,0.19
65,2017-07-01,040018,040018,0
65,2017-07-01,070012,070012,0.359093386
65,2017-07-01,110022,110022,0
65,2017-07-01,110030,110030,2.72629E-16
65,2017-07-01,160121,160121,0.040906614
65,2017-07-01,270023,270023,0
65,2017-07-01,202302,202302,0.6
65,2017-08-09,020023,020023,0
65,2017-08-09,040020,040020,3.91025E-17
65,2017-08-09,050024,050024,0.4
65,2017-08-09,110022,110022,0
65,2017-08-09,110025,110025,0
65,2017-08-09,460002,460002,4.1188E-17
65,2017-08-09,202302,202302,0.6
66,2017-07-01,202302,202302,1
67,2017-07-01,040018,040018,0
67,2017-07-01,070012,070012,0.448866732
67,2017-07-01,110022,110022,0
67,2017-07-01,110030,110030,3.40786E-16
67,2017-07-01,160121,160121,0.051133268
67,2017-07-01,270023,270023,0
67,2017-07-01,202302,202302,0.5
67,2017-08-09,020023,020023,0
67,2017-08-09,040020,040020,4.88782E-17
67,2017-08-09,050024,050024,0.5
67,2017-08-09,110022,110022,0
67,2017-08-09,110025,110025,0
67,2017-08-09,460002,460002,5.1485E-17
67,2017-08-09,202302,202302,0.5
68,2017-07-01,040018,040018,0
68,2017-07-01,070012,070012,0.745118775
68,2017-07-01,110022,110022,0
68,2017-07-01,110030,110030,5.65705E-16
68,2017-07-01,160121,160121,0.084881225
68,2017-07-01,270023,270023,0
68,2017-07-01,202302,202302,0.17
68,2017-08-09,020023,020023,0
68,2017-08-09,040020,040020,8.11377E-17
68,2017-08-09,050024,050024,0.83
68,2017-08-09,110022,110022,0
68,2017-08-09,110025,110025,0
68,2017-08-09,460002,460002,8.54651E-17
68,2017-08-09,202302,202302,0.17
69,2017-07-01,040018,040018,0
69,2017-07-01,070012,070012,0.610458756
69,2017-07-01,110022,110022,0
69,2017-07-01,110030,110030,4.63469E-16
69,2017-07-01,160121,160121,0.069541244
69,2017-07-01,270023,270023,0
69,2017-07-01,202302,202302,0.32
69,2017-08-09,020023,020023,0
69,2017-08-09,040020,040020,6.64743E-17
69,2017-08-09,050024,050024,0.68
69,2017-08-09,110022,110022,0
69,2017-08-09,110025,110025,0
69,2017-08-09,460002,460002,7.00196E-17
69,2017-08-09,202302,202302,0.32
70,2017-07-01,040018,040018,0
70,2017-07-01,070012,070012,0.727164106
70,2017-07-01,110022,110022,0
70,2017-07-01,110030,110030,5.52073E-16
70,2017-07-01,160121,160121,0.082835894
70,2017-07-01,270023,270023,0
70,2017-07-01,202302,202302,0.19
70,2017-08-09,020023,020023,0
70,2017-08-09,040020,040020,7.91826E-17
70,2017-08-09,050024,050024,0.81
70,2017-08-09,110022,110022,0
70,2017-08-09,110025,110025,0
70,2017-08-09,460002,460002,8.34057E-17
70,2017-08-09,202302,202302,0.19
71,2017-07-01,040018,040018,0
71,2017-07-01,070012,070012,0.430912063
71,2017-07-01,110022,110022,0
71,2017-07-01,110030,110030,3.27155E-16
71,2017-07-01,160121,160121,0.049087937
71,2017-07-01,270023,270023,0
71,2017-07-01,202302,202302,0.52
71,2017-08-09,020023,020023,0
71,2017-08-09,040020,040020,4.6923E-17
71,2017-08-09,050024,050024,0.48
71,2017-08-09,110022,110022,0
71,2017-08-09,110025,110025,0
71,2017-08-09,460002,460002,4.94256E-17
71,2017-08-09,202302,202302,0.52
72,2017-07-01,040018,040018,0
72,2017-07-01,070012,070012,0.359093386
72,2017-07-01,110022,110022,0
72,2017-07-01,110030,110030,2.72629E-16
72,2017-07-01,160121,160121,0.040906614
72,2017-07-01,270023,270023,0
72,2017-07-01,202302,202302,0.6
72,2017-08-09,020023,020023,0
72,2017-08-09,040020,040020,3.91025E-17
72,2017-08-09,050024,050024,0.4
72,2017-08-09,110022,110022,0
72,2017-08-09,110025,110025,0
72,2017-08-09,460002,460002,4.1188E-17
72,2017-08-09,202302,202302,0.6
73,2017-07-01,040018,040018,0
73,2017-07-01,070012,070012,0.601481421
73,2017-07-01,110022,110022,0
73,2017-07-01,110030,110030,4.56653E-16
73,2017-07-01,160121,160121,0.068518579
73,2017-07-01,270023,270023,0
73,2017-07-01,202302,202302,0.33
73,2017-08-09,020023,020023,0
73,2017-08-09,040020,040020,6.54967E-17
73,2017-08-09,050024,050024,0.67
73,2017-08-09,110022,110022,0
73,2017-08-09,110025,110025,0
73,2017-08-09,460002,460002,6.89899E-17
73,2017-08-09,202302,202302,0.33
74,2017-07-01,040018,040018,0
74,2017-07-01,070012,070012,0.727164106
74,2017-07-01,110022,110022,0
74,2017-07-01,110030,110030,5.52073E-16
74,2017-07-01,160121,160121,0.082835894
74,2017-07-01,270023,270023,0
74,2017-07-01,202302,202302,0.19
74,2017-08-09,020023,020023,0
74,2017-08-09,040020,040020,7.91826E-17
74,2017-08-09,050024,050024,0.81
74,2017-08-09,110022,110022,0
74,2017-08-09,110025,110025,0
74,2017-08-09,460002,460002,8.34057E-17
74,2017-08-09,202302,202302,0.19
75,2017-07-01,040018,040018,0
75,2017-07-01,070012,070012,0.430912063
75,2017-07-01,110022,110022,0
75,2017-07-01,110030,110030,3.27155E-16
75,2017-07-01,160121,160121,0.049087937
75,2017-07-01,270023,270023,0
75,2017-07-01,202302,202302,0.52
75,2017-08-09,020023,020023,0
75,2017-08-09,040020,040020,4.6923E-17
75,2017-08-09,050024,050024,0.48
75,2017-08-09,110022,110022,0
75,2017-08-09,110025,110025,0
75,2017-08-09,460002,460002,4.94256E-17
75,2017-08-09,202302,202302,0.52
76,2017-07-01,202302,202302,1
77,2017-07-01,040018,040018,0
77,2017-07-01,070012,070012,0.341138716
77,2017-07-01,110022,110022,0
77,2017-07-01,110030,110030,2.58997E-16
77,2017-07-01,160121,160121,0.038861284
77,2017-07-01,270023,270023,0
77,2017-07-01,202302,202302,0.62
77,2017-08-09,020023,020023,0
77,2017-08-09,040020,040020,3.71474E-17
77,2017-08-09,050024,050024,0.38
77,2017-08-09,110022,110022,0
77,2017-08-09,110025,110025,0
77,2017-08-09,460002,460002,3.91286E-17
77,2017-08-09,202302,202302,0.62
78,2017-07-01,040018,040018,0
78,2017-07-01,070012,070012,0.727164106
78,2017-07-01,110022,110022,0
78,2017-07-01,110030,110030,5.52073E-16
78,2017-07-01,160121,160121,0.082835894
78,2017-07-01,270023,270023,0
78,2017-07-01,202302,202302,0.19
78,2017-08-09,020023,020023,0
78,2017-08-09,040020,040020,7.91826E-17
78,2017-08-09,050024,050024,0.81
78,2017-08-09,110022,110022,0
78,2017-08-09,110025,110025,0
78,2017-08-09,460002,460002,8.34057E-17
78,2017-08-09,202302,202302,0.19
79,2017-07-01,040018,040018,0
79,2017-07-01,070012,070012,0.646368094
79,2017-07-01,110022,110022,0
79,2017-07-01,110030,110030,4.90732E-16
79,2017-07-01,160121,160121,0.073631906
79,2017-07-01,270023,270023,0
79,2017-07-01,202302,202302,0.28
79,2017-08-09,020023,020023,0
79,2017-08-09,040020,040020,7.03845E-17
79,2017-08-09,050024,050024,0.72
79,2017-08-09,110022,110022,0
79,2017-08-09,110025,110025,0
79,2017-08-09,460002,460002,7.41384E-17
79,2017-08-09,202302,202302,0.28
80,2017-07-01,040018,040018,0
80,2017-07-01,070012,070012,0.305229378
80,2017-07-01,110022,110022,0
80,2017-07-01,110030,110030,2.31734E-16
80,2017-07-01,160121,160121,0.034770622
80,2017-07-01,270023,270023,0
80,2017-07-01,202302,202302,0.66
80,2017-08-09,020023,020023,0
80,2017-08-09,040020,040020,3.32371E-17
80,2017-08-09,050024,050024,0.34
80,2017-08-09,110022,110022,0
80,2017-08-09,110025,110025,0
80,2017-08-09,460002,460002,3.50098E-17
80,2017-08-09,202302,202302,0.66
81,2017-07-01,040018,040018,0
81,2017-07-01,070012,070012,0.341138716
81,2017-07-01,110022,110022,0
81,2017-07-01,110030,110030,2.58997E-16
81,2017-07-01,160121,160121,0.038861284
81,2017-07-01,270023,270023,0
81,2017-07-01,202302,202302,0.62
81,2017-08-09,020023,020023,0
81,2017-08-09,040020,040020,3.71474E-17
81,2017-08-09,050024,050024,0.38
81,2017-08-09,110022,110022,0
81,2017-08-09,110025,110025,0
81,2017-08-09,460002,460002,3.91286E-17
81,2017-08-09,202302,202302,0.62
82,2017-07-01,040018,040018,0
82,2017-07-01,070012,070012,0.359093386
82,2017-07-01,110022,110022,0
82,2017-07-01,110030,110030,2.72629E-16
82,2017-07-01,160121,160121,0.040906614
82,2017-07-01,270023,270023,0
82,2017-07-01,202302,202302,0.6
82,2017-08-09,020023,020023,0
82,2017-08-09,040020,040020,3.91025E-17
82,2017-08-09,050024,050024,0.4
82,2017-08-09,110022,110022,0
82,2017-08-09,110025,110025,0
82,2017-08-09,460002,460002,4.1188E-17
82,2017-08-09,202302,202302,0.6
83,2017-07-01,040018,040018,0
83,2017-07-01,070012,070012,0.592504086
83,2017-07-01,110022,110022,0
83,2017-07-01,110030,110030,4.49838E-16
83,2017-07-01,160121,160121,0.067495914
83,2017-07-01,270023,270023,0
83,2017-07-01,202302,202302,0.34
83,2017-08-09,020023,020023,0
83,2017-08-09,040020,040020,6.45192E-17
83,2017-08-09,050024,050024,0.66
83,2017-08-09,110022,110022,0
83,2017-08-09,110025,110025,0
83,2017-08-09,460002,460002,6.79602E-17
83,2017-08-09,202302,202302,0.34
84,2017-07-01,040018,040018,0
84,2017-07-01,070012,070012,0.61943609
84,2017-07-01,110022,110022,0
84,2017-07-01,110030,110030,4.70285E-16
84,2017-07-01,160121,160121,0.07056391
84,2017-07-01,270023,270023,0
84,2017-07-01,202302,202302,0.31
84,2017-08-09,020023,020023,0
84,2017-08-09,040020,040020,6.74518E-17
84,2017-08-09,050024,050024,0.69
84,2017-08-09,110022,110022,0
84,2017-08-09,110025,110025,0
84,2017-08-09,460002,460002,7.10493E-17
84,2017-08-09,202302,202302,0.31
85,2017-07-01,040018,040018,0
85,2017-07-01,070012,070012,0.412957394
85,2017-07-01,110022,110022,0
85,2017-07-01,110030,110030,3.13523E-16
85,2017-07-01,160121,160121,0.047042606
85,2017-07-01,270023,270023,0
85,2017-07-01,202302,202302,0.54
85,2017-08-09,020023,020023,0
85,2017-08-09,040020,040020,4.49679E-17
85,2017-08-09,050024,050024,0.46
85,2017-08-09,110022,110022,0
85,2017-08-09,110025,110025,0
85,2017-08-09,460002,460002,4.73662E-17
85,2017-08-09,202302,202302,0.54
86,2017-07-01,040018,040018,0
86,2017-07-01,070012,070012,0.565572082
86,2017-07-01,110022,110022,0
86,2017-07-01,110030,110030,4.2939E-16
86,2017-07-01,160121,160121,0.064427918
86,2017-07-01,270023,270023,0
86,2017-07-01,202302,202302,0.37
86,2017-08-09,020023,020023,0
86,2017-08-09,040020,040020,6.15865E-17
86,2017-08-09,050024,050024,0.63
86,2017-08-09,110022,110022,0
86,2017-08-09,110025,110025,0
86,2017-08-09,460002,460002,6.48711E-17
86,2017-08-09,202302,202302,0.37
87,2017-07-01,040018,040018,0
87,2017-07-01,070012,070012,0.403980059
87,2017-07-01,110022,110022,0
87,2017-07-01,110030,110030,3.06707E-16
87,2017-07-01,160121,160121,0.046019941
87,2017-07-01,270023,270023,0
87,2017-07-01,202302,202302,0.55
87,2017-08-09,020023,020023,0
87,2017-08-09,040020,040020,4.39903E-17
87,2017-08-09,050024,050024,0.45
87,2017-08-09,110022,110022,0
87,2017-08-09,110025,110025,0
87,2017-08-09,460002,460002,4.63365E-17
87,2017-08-09,202302,202302,0.55
88,2017-07-01,040018,040018,0
88,2017-07-01,070012,070012,0.547617413
88,2017-07-01,110022,110022,0
88,2017-07-01,110030,110030,4.15759E-16
88,2017-07-01,160121,160121,0.062382587
88,2017-07-01,270023,270023,0
88,2017-07-01,202302,202302,0.39
88,2017-08-09,020023,020023,0
88,2017-08-09,040020,040020,5.96313E-17
88,2017-08-09,050024,050024,0.61
88,2017-08-09,110022,110022,0
88,2017-08-09,110025,110025,0
88,2017-08-09,460002,460002,6.28117E-17
88,2017-08-09,202302,202302,0.39
89,2017-07-01,040018,040018,0
89,2017-07-01,070012,070012,0.574549417
89,2017-07-01,110022,110022,0
89,2017-07-01,110030,110030,4.36206E-16
89,2017-07-01,160121,160121,0.065450583
89,2017-07-01,270023,270023,0
89,2017-07-01,202302,202302,0.36
89,2017-08-09,020023,020023,0
89,2017-08-09,040020,040020,6.2564E-17
89,2017-08-09,050024,050024,0.64
89,2017-08-09,110022,110022,0
89,2017-08-09,110025,110025,0
89,2017-08-09,460002,460002,6.59008E-17
89,2017-08-09,202302,202302,0.36
90,2017-07-01,040018,040018,0
90,2017-07-01,070012,070012,0.601481421
90,2017-07-01,110022,110022,0
90,2017-07-01,110030,110030,4.56653E-16
90,2017-07-01,160121,160121,0.068518579
90,2017-07-01,270023,270023,0
90,2017-07-01,202302,202302,0.33
90,2017-08-09,020023,020023,0
90,2017-08-09,040020,040020,6.54967E-17
90,2017-08-09,050024,050024,0.67
90,2017-08-09,110022,110022,0
90,2017-08-09,110025,110025,0
90,2017-08-09,460002,460002,6.89899E-17
90,2017-08-09,202302,202302,0.33
91,2017-07-01,040018,040018,0
91,2017-07-01,070012,070012,0.421934728
91,2017-07-01,110022,110022,0
91,2017-07-01,110030,110030,3.20339E-16
91,2017-07-01,160121,160121,0.048065272
91,2017-07-01,270023,270023,0
91,2017-07-01,202302,202302,0.53
91,2017-08-09,020023,020023,0
91,2017-08-09,040020,040020,4.59455E-17
91,2017-08-09,050024,050024,0.47
91,2017-08-09,110022,110022,0
91,2017-08-09,110025,110025,0
91,2017-08-09,460002,460002,4.83959E-17
91,2017-08-09,202302,202302,0.53
92,2017-07-01,040018,040018,0
92,2017-07-01,070012,070012,0.412957394
92,2017-07-01,110022,110022,0
92,2017-07-01,110030,110030,3.13523E-16
92,2017-07-01,160121,160121,0.047042606
92,2017-07-01,270023,270023,0
92,2017-07-01,202302,202302,0.54
92,2017-08-09,020023,020023,0
92,2017-08-09,040020,040020,4.49679E-17
92,2017-08-09,050024,050024,0.46
92,2017-08-09,110022,110022,0
92,2017-08-09,110025,110025,0
92,2017-08-09,460002,460002,4.73662E-17
92,2017-08-09,202302,202302,0.54
93,2017-07-01,040018,040018,0
93,2017-07-01,070012,070012,0.592504086
93,2017-07-01,110022,110022,0
93,2017-07-01,110030,110030,4.49838E-16
93,2017-07-01,160121,160121,0.067495914
93,2017-07-01,270023,270023,0
93,2017-07-01,202302,202302,0.34
93,2017-08-09,020023,020023,0
93,2017-08-09,040020,040020,6.45192E-17
93,2017-08-09,050024,050024,0.66
93,2017-08-09,110022,110022,0
93,2017-08-09,110025,110025,0
93,2017-08-09,460002,460002,6.79602E-17
93,2017-08-09,202302,202302,0.34
94,2017-07-01,040018,040018,0
94,2017-07-01,070012,070012,0.727164106
94,2017-07-01,110022,110022,0
94,2017-07-01,110030,110030,5.52073E-16
94,2017-07-01,160121,160121,0.082835894
94,2017-07-01,270023,270023,0
94,2017-07-01,202302,202302,0.19
94,2017-08-09,020023,020023,0
94,2017-08-09,040020,040020,7.91826E-17
94,2017-08-09,050024,050024,0.81
94,2017-08-09,110022,110022,0
94,2017-08-09,110025,110025,0
94,2017-08-09,460002,460002,8.34057E-17
94,2017-08-09,202302,202302,0.19
95,2017-07-01,040018,040018,0
95,2017-07-01,070012,070012,0.63739076
95,2017-07-01,110022,110022,0
95,2017-07-01,110030,110030,4.83916E-16
95,2017-07-01,160121,160121,0.07260924
95,2017-07-01,270023,270023,0
95,2017-07-01,202302,202302,0.29
95,2017-08-09,020023,020023,0
95,2017-08-09,040020,040020,6.9407E-17
95,2017-08-09,050024,050024,0.71
95,2017-08-09,110022,110022,0
95,2017-08-09,110025,110025,0
95,2017-08-09,460002,460002,7.31087E-17
95,2017-08-09,202302,202302,0.29
96,2017-07-01,202302,202302,1
97,2017-07-01,040018,040018,0
97,2017-07-01,070012,070012,0.475798736
97,2017-07-01,110022,110022,0
97,2017-07-01,110030,110030,3.61233E-16
97,2017-07-01,160121,160121,0.054201264
97,2017-07-01,270023,270023,0
97,2017-07-01,202302,202302,0.47
97,2017-08-09,020023,020023,0
97,2017-08-09,040020,040020,5.18108E-17
97,2017-08-09,050024,050024,0.53
97,2017-08-09,110022,110022,0
97,2017-08-09,110025,110025,0
97,2017-08-09,460002,460002,5.45741E-17
97,2017-08-09,202302,202302,0.47
98,2017-07-01,040018,040018,0
98,2017-07-01,070012,070012,0.610458756
98,2017-07-01,110022,110022,0
98,2017-07-01,110030,110030,4.63469E-16
98,2017-07-01,160121,160121,0.069541244
98,2017-07-01,270023,270023,0
98,2017-07-01,202302,202302,0.32
98,2017-08-09,020023,020023,0
98,2017-08-09,040020,040020,6.64743E-17
98,2017-08-09,050024,050024,0.68
98,2017-08-09,110022,110022,0
98,2017-08-09,110025,110025,0
98,2017-08-09,460002,460002,7.00196E-17
98,2017-08-09,202302,202302,0.32
99,2017-07-01,040018,040018,0
99,2017-07-01,070012,070012,0.601481421
99,2017-07-01,110022,110022,0
99,2017-07-01,110030,110030,4.56653E-16
99,2017-07-01,160121,160121,0.068518579
99,2017-07-01,270023,270023,0
99,2017-07-01,202302,202302,0.33
99,2017-08-09,020023,020023,0
99,2017-08-09,040020,040020,6.54967E-17
99,2017-08-09,050024,050024,0.67
99,2017-08-09,110022,110022,0
99,2017-08-09,110025,110025,0
99,2017-08-09,460002,460002,6.89899E-17
99,2017-08-09,202302,202302,0.33
100,2017-07-01,040018,040018,0
100,2017-07-01,070012,070012,0.457844067
100,2017-07-01,110022,110022,0
100,2017-07-01,110030,110030,3.47602E-16
100,2017-07-01,160121,160121,0.052155933
100,2017-07-01,270023,270023,0
100,2017-07-01,202302,202302,0.49
100,2017-08-09,020023,020023,0
100,2017-08-09,040020,040020,4.98557E-17
100,2017-08-09,050024,050024,0.51
100,2017-08-09,110022,110022,0
100,2017-08-09,110025,110025,0
100,2017-08-09,460002,460002,5.25147E-17
100,2017-08-09,202302,202302,0.49
